txn_date,industry,segment,geo_type,geo_name,nation_name,boundary_name,Transaction Amount,Transaction Count,Account Count,Average Ticket,Average Frequency,Average Spend Amount,Year-on-Year Transaction Amount,Year-on-Year Transaction Count
2/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,32.63,40.64,41.83,35.17,98.94,34.9,-27.45,-64.11
2/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,30.35,46.25,44.87,28.32,104.49,29.69,-34.52,-62.71
2/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,34.65,50.83,50.66,29.16,102.48,29.95,1.4,-54.45
2/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,17.11,29.47,30.27,24.41,99.09,24.27,-15.96,-36.24
2/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,35.28,65.38,67.07,23.31,99.22,23.19,-55.33,-60.75
2/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,48.22,50.27,50.23,42.49,101.69,43.29,101.88,-48.49
2/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,35.42,50.72,50.87,30.16,101.5,30.71,-11.46,-49.07
2/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,50.64,51.85,50.57,42.91,104.34,44.9,-78.99,-87.47
2/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,35.22,49.47,50,31.83,100.82,32.2,-55.56,-63.65
2/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,23.12,34.83,35.53,28.13,99.74,28.14,1.2,-59.47
2/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,31.17,39.13,39.01,32.82,101.83,33.59,-17.51,-79.64
2/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,43.05,36.93,37.54,50.35,100.12,50.57,47.46,-67.1
2/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,34.36,40.26,40.93,36.93,100.22,37.13,99.39,20.13
2/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,40.13,41.64,41.76,38.47,101.63,39.17,51.02,-9.05
3/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,44.25,47.54,48.01,38.05,101.01,38.49,133.94,7.22
3/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,45.73,50.96,50.59,37.26,102.78,38.33,-20.06,-61.35
3/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,61.15,51.24,48.99,51.55,106.47,55.05,37.11,-17.21
3/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,20.91,38.57,39.19,23.41,100.18,23.52,None,None
3/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,14.44,33.86,34.71,19,99.5,18.97,-26.91,-11.97
3/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,27.81,54.65,55.63,21.98,100.01,22.04,-35.37,-42.65
3/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,42,58.07,57.96,31.24,101.98,31.95,-69.88,-76.64
3/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,48.68,42.55,43.08,49.41,100.53,49.82,14.15,-23.68
3/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,25.85,36.67,36.06,31.21,103.24,32.28,-34.77,16.97
3/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,63.12,59.8,59.47,45.59,102.36,46.8,242.21,45.59
3/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,63.21,65.72,65.84,41.54,101.62,42.33,47.51,-16.37
3/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,56.07,48.56,49.49,49.87,99.88,49.96,-55.67,-74.75
3/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,33.43,40.04,39.88,36.19,102.33,37.15,-27.78,168.33
3/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,32.44,37.64,38.09,37.26,100.69,37.63,-7.2,-40.62
3/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,69.48,58.5,57.37,51.3,103.81,53.41,233,23.11
3/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,30.44,40.71,42.1,31.19,98.57,30.79,1.79,-28.04
3/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,62.93,40.95,41.48,66.38,100.49,66.9,-45.97,-76.4
3/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,22.07,27.85,27.91,33.39,101.48,34.01,-81.12,-78.04
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,34.72,37.79,38.32,39.68,100.38,39.95,-46.95,-66.46
3/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,17.55,37.36,37.5,20.55,101.66,20.96,-62.18,-45.56
3/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,48.44,55,53.29,38.04,105.06,40.08,-44.71,-54.5
3/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 6,49.05,44.32,45.05,47.8,100.14,48.01,85.76,-13.98
1/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,53.96,32.39,30.49,71.97,108.11,78.04,None,None
1/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,46.55,38.44,37.54,52.31,104.22,54.68,237.81,177.44
1/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,53.1,57.39,56.56,39.79,103.55,41.31,303.67,94.06
1/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,38.62,64.3,64.26,25.56,101.85,26.12,98.51,-7.15
1/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,57.23,64.94,64.24,37.55,102.92,38.7,95.22,-29.47
1/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,57.1,54.22,52.65,44.8,105.35,47.15,161.06,-14.68
1/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,93.83,75.62,73.53,53.59,104.69,56.27,283.34,21.65
1/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,45.39,39.04,37.27,50.21,106.64,53.71,73.87,53.94
1/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,23.2,41.81,42.58,23.74,99.96,23.81,62.71,35.8
1/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,25.28,48.59,49.38,22.38,100.25,22.5,-0.71,-29.94
1/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,27.2,54.95,54.87,20.94,101.78,21.33,50.86,-17.76
1/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,53.9,57.09,57.92,40.83,100.47,41.18,117.85,-36.66
1/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,47.3,60.92,59.02,33.08,104.83,34.52,78.08,-31.24
1/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,70.63,67.8,66.66,44.99,103.53,46.72,192.31,20.22
1/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,34.2,35.59,33.42,41.51,108.38,45.12,-65.51,-65.24
1/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,18.3,39.14,39.49,20.58,100.8,20.78,-11.7,56.87
1/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,63.86,69.77,69.78,38.86,101.86,39.51,172.83,-5.47
1/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,32.5,54.21,54.77,25.53,100.81,25.83,27.46,-40.22
1/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,52.64,70.4,71.7,32.12,99.94,32.16,190.5,10.84
1/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,56.05,56.05,56.57,42.57,100.88,43.11,-9.41,-43.06
1/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,75.78,55.33,51.12,55.59,109.77,61.49,21.74,-50.88
1/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,34.3,34.55,29.39,42.88,119.64,51.45,-7.28,-16.18
1/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,50.35,42.96,42.22,51.74,103.27,53.33,254.47,51.7
1/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,34.32,52.52,52.31,27.29,102.11,27.97,103.09,-39.33
1/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,56.65,70.5,71.45,34.76,100.3,34.95,70.77,-18.09
1/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,51.82,70.09,69.89,32.72,101.89,33.05,119.62,-0.84
1/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,49.44,57.49,57.59,37.46,101.39,38.01,37.69,-18.7
1/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,105.38,70.61,72.52,64.46,99.11,64.07,72.95,-27.24
1/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,25.99,47.06,44.49,24.82,107.62,26.51,-21.3,-0.96
1/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,25.78,56.39,56.52,19.34,101.93,19.73,-0.94,-37.8
2/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,30.15,67.97,68.78,19.46,100.46,19.6,25.44,21.34
2/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,36.08,55.82,55.37,26.38,104,27.21,-16.34,-48.81
2/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,64.12,77.23,75.23,34.21,104.48,35.86,224.88,-5.05
2/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,38.79,47.69,45.42,35.13,106.89,37.66,-1.07,-49.57
2/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,44.01,31.43,29.3,60.47,109.2,66.24,39.74,-29.29
2/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,32.37,59.78,58.47,23.25,104.29,24.21,35.13,162.14
2/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,43.36,64.64,64.28,28.6,102.75,29.46,137,-6.06
2/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,55.11,61.61,63.5,37.63,98.81,37.31,35.9,-19.46
2/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,41.63,63.13,62.83,28.45,102.66,29.29,-8.07,-36.8
2/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,46.94,66.63,65.61,30.07,103.33,31.11,54.54,-24.6
2/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,75.52,60.99,60.51,51.82,103.1,53.48,15.51,-45.25
2/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,35.24,34.72,31.36,43.83,112.7,49.54,-24.49,-34.15
2/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,25.86,43.55,44.44,25.36,99.58,25.29,54.88,35.57
2/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,54.89,81.37,83.02,28.16,99.73,28.17,-30.5,-51.14
2/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,67.76,71.24,71.32,41.66,101.64,42.34,203.83,-7.94
2/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,46.77,72.14,70.89,28.54,103.3,29.39,6.59,-11.51
2/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,70.07,71.71,70.24,42.29,104.05,44.1,-34.21,-57.32
2/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,93.51,75.41,71.65,53.56,107.13,57.55,15.89,-36.78
2/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,67.35,49.72,46.61,58.5,108.6,63.72,1.86,-30.77
2/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,50.43,46.35,44.32,46.99,106.46,50.18,-36.84,-55.53
2/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,45.59,62.6,63.08,31.62,101,32.06,-7.59,-20.1
2/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,32.19,48.77,49.95,28.29,99.46,28.26,51.88,-30.33
2/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,41.82,52.69,53.3,32.87,100.81,33.26,56.8,-37.45
2/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,76.32,56.54,57.35,56.39,100.36,56.55,175.68,-23.37
2/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,65.77,59.71,58.88,47.57,103.24,49.26,-33.74,-61.08
2/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,50.71,44.45,39.65,49.28,114.12,56.4,-20.18,-40.03
2/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,44.96,55.91,56.9,34.76,100.09,34.91,190.03,137.7
2/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,52.49,61.21,60.03,36.59,103.4,37.54,78.93,45.44
3/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,53.07,62.77,62.99,35.78,101.4,36.43,179.91,57.69
3/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,60.88,71.66,70.73,36.09,103.16,37.23,6.43,-45.64
3/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,84.66,77.9,76.43,46.46,104.27,48.58,94.43,47.92
3/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,55.76,51.67,49.61,44.42,106.12,47.23,-26.82,-28.69
3/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,37.29,27.67,26.6,58.2,105.89,61.81,-66.57,-78.53
3/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,33.94,53.15,54.07,26.78,100.07,26.89,None,None
3/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,21.93,47.48,48.67,20.05,99.41,20.02,6.11,33.85
3/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,41.41,66.59,65.6,25.97,103.51,26.78,9.28,-0.52
3/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,44.81,67.16,67.09,29.11,101.91,29.63,-48.04,-54.42
3/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,65.8,64.1,64.97,44.41,100.46,44.72,33.58,21.41
3/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,62.2,52.32,50.73,51.35,104.99,54.07,-22.46,-30.43
3/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,31.27,40.99,37.22,32.94,112.1,37.04,-76.39,-73.7
3/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,37.6,51.44,51.37,31.52,102.15,32.27,-5.13,64.07
3/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,75.57,71.6,71.13,45,102.6,46.11,275.92,99.94
3/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,63.06,75.2,76.23,36.95,100.47,37.37,-41.1,-46.89
3/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,76.08,80.57,81.45,40.54,100.81,40.94,111.77,31.91
3/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,66.26,65.77,66.39,43.76,100.84,44.15,-15.61,-45.63
3/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,62.12,52.32,49.22,51.28,108.21,55.65,-9.44,-25.88
3/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,39.22,44.19,43.22,38.33,104.08,40.02,-75.98,-74.09
3/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,46.81,60.91,60.98,33.61,101.91,34.36,24.4,343.63
3/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,47.15,58.2,57.67,35.72,102.27,36.4,128.42,39.53
3/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,82.06,82.17,82.34,43.55,101.83,44.67,323.3,98.68
3/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,41.18,57.68,59.65,30.57,98.5,30.18,46.41,14.85
3/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,84.54,59.44,59.69,61.59,101.4,62.56,8.08,-47.07
3/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,85.28,61.49,59.77,57.69,104.77,60.6,72.95,12.13
3/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,35.76,38.44,37.13,40.18,105.38,42.47,-52.63,-36.49
3/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,31.93,44.27,44.68,31.17,101,31.61,-55.82,-39.23
3/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,42.24,58.86,59.02,31.83,101.49,32.2,-12.77,-22.54
3/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,26.74,53.24,53.49,21.59,101.48,21.99,-27.02,13.68
3/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,72.3,76.66,75.58,39.94,103.56,41.32,7.41,-6.52
3/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 7,65.09,62.24,63.88,44.99,99.26,44.9,141.92,30.76
1/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,681.11,189.88,187.56,141.1,103.01,146.09,111.49,129.68
1/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,168.09,54.39,56.82,207.13,97.91,205.28,42.86,93.83
1/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,411.49,409.12,373.88,65.27,116.9,80.97,578.75,1181.3
1/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,242.88,230.18,227.83,80.47,102.99,83.32,799.89,240.18
1/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,338.32,321.64,294.79,56.19,111.44,65.57,162.22,251.96
1/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,300.5,174.89,173.45,86.65,103.45,91.23,425.3,96.58
1/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,352.53,343.75,280.78,47.2,127.52,61.42,195.4,229.67
1/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,402.43,174.75,174.51,96.8,101.9,100.78,236.18,183.8
1/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,105.84,129.9,130.05,67.9,101.17,69.1,5.87,207.65
1/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,113.44,177.26,176.62,48.3,102.21,50.24,-48.41,69.37
1/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,108.78,178.29,176.48,51.17,101.63,51.57,19.56,74.13
1/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,519.32,181.95,181.63,207.47,102.08,217.35,604.64,75.19
1/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,109.78,131.17,130.26,55.9,102.28,57.15,29.45,40.42
1/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,146.98,138.24,128.13,55.09,113.32,64.63,-26.04,2.18
1/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,122.96,69.06,65.84,105.94,105.78,109.81,-70.81,-61.24
1/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,44.53,129.86,129.92,25.53,102.58,26.42,-79.04,127.78
1/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,508.52,352.94,325.17,80.05,110.36,94.47,595.13,367.13
1/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,176.83,206.42,205.88,67.05,101.92,68.69,125.09,116.21
1/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,268.8,323.26,290.18,41.6,112.19,48.42,396.67,278.73
1/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,357.08,179.8,178.5,98.1,103.11,104.16,42.19,-7.38
1/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,205.67,138.67,132.92,82.4,107.61,90.65,-13.24,-14.96
1/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,200.77,92.38,84.5,108.93,112.42,126.69,-33.42,-35.25
1/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,242.32,123.63,123.82,196.41,101.11,196.82,578.67,187.22
1/24/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,271.73,189.86,190.46,108.73,101.88,110.07,316.96,88.9
1/25/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,346.45,274.25,247.51,57.22,110.48,65.33,152.22,185.58
1/26/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,381.84,219.15,223.23,95.83,100.1,97.53,220.4,88.17
1/27/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,339.04,239.09,232,104.19,104.49,108.42,92.3,36.56
1/28/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,309.65,344.96,280.83,40.64,127.59,52.67,-5.52,122.85
1/29/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,517.07,203.98,194.88,102.46,106.3,111.78,38.06,11.63
1/30/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,268.3,164.2,167.64,142.11,100.15,143.75,20.05,89.49
1/31/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,216.98,265.14,260.38,82.97,104.08,87.08,49.6,148.56
2/1/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,197.76,247.5,250.54,79.1,100.4,79.47,190.9,132.35
2/2/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,426.61,232.35,235.17,158.83,100.31,159.06,92.17,83.18
2/3/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,384.14,231.35,225.11,92.65,105.28,99.4,224.5,113.51
2/4/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,161.97,111.08,111.06,70.32,103.13,74.96,2.22,-18.7
2/5/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,367.2,87.67,81.34,158.26,109.21,176.85,123.41,-9.46
2/6/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,135.16,158.34,162.17,97.28,99.75,97.79,-49.7,162.7
2/7/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,194.21,246.87,250.63,78.6,101.14,80.65,142.44,133.24
2/8/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,282.95,277.34,278.99,95.8,101.32,97.52,40.49,54.24
2/9/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,292.09,257.18,259.28,98.13,100.08,97.19,12.57,11.65
2/10/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,423.15,202.34,201.37,135.64,103.53,144.46,167.2,34.8
2/11/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,278.03,271.07,232.75,47.47,120.81,58.7,-24,16.7
2/12/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,253.55,101.96,101.03,93.94,102.31,97.69,121.25,2.85
2/13/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,239.32,181.34,180.69,100.43,103.99,107.94,147.94,216.78
2/14/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,187.62,263.32,266.31,60.57,100.7,61.22,-53.44,110.87
2/15/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,338.05,487.97,444.05,38.73,115.81,46.46,72.64,301.32
2/16/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,374.87,279.88,278.01,97.86,103.78,104.11,68.54,102.97
2/17/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,458.9,463.46,405.77,51.81,120.15,64.59,2.22,14.89
2/18/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,453.14,202.47,196.42,111.81,105.37,119.82,21.88,-1.35
2/19/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,611.7,102.61,100.55,201.52,102.6,212.63,51.41,-49.88
2/20/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,181.88,145.61,132.16,65.67,114.34,77.84,-52.03,-50.84
2/21/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,268.74,461.73,411.2,29.43,117.94,35.53,158.06,258.34
2/22/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,296.2,279.88,272.81,80.09,105.99,87.24,84.89,138.71
2/23/2023,Total Retail,Overall,Msa,Edmonton,Canada,Ice District Site 8,557.33,242.38,243.37,204.43,101.62,209.13,435.27,83.85
